validation_id,model_id,runtime_secs,MeanSquaredError_fold_0_test,MeanSquaredError_fold_1_test,MeanSquaredError_fold_2_test,MeanSquaredError_fold_3_test,MeanSquaredError_fold_4_test,MeanSquaredError_fold_5_test,MeanSquaredError_fold_6_test,MeanSquaredError_fold_7_test,MeanSquaredError_fold_8_test,MeanSquaredError_fold_9_test,MeanSquaredError_fold_10_test,MeanSquaredError_mean,MeanSquaredError_std
p01,ARCH-p_12-q_12-o_8-lags_20-power_1-dist_skewt-mean_HARX-vol_GARCH,6.719104051589966,4.413556760890818,2.391166682429553,4.373700124449754,0.8697724033182602,2.4508353719820626,2.5619391650862586,7128427871536.401,6.068588510822674,5.633628159835409,8.527703423394848e+26,3.8614358382452494,7.752457657631745e+25,2.5711993253481765e+26
p01,ARCH-p_12-q_12-o_8-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,7.223674535751343,4.464555442766078,2.4265481448549835,4.435487549835909,0.8759874126689422,2.585828105316482,2.489489056519033,2.311450852003413,6.042258671093843,5.635763842427542,4.707953004863815,3.90358358195774,3.625355060391617,1.5995774600536117
p01,ARCH-p_12-q_12-o_8-lags_24-power_1-dist_ged-mean_HARX-vol_GARCH,6.606507301330566,4.473002902035166,2.426406201930229,4.432985077091474,0.8759800086809955,2.5456326136541216,2.4826714104857333,2.311431943214152,6.042291690283342,5.655392238207529,4.707939428599372,3.905089496603054,3.623529364616833,1.6055551162011972
p01,ARCH-p_12-q_12-o_8-lags_24-power_1-dist_normal-mean_AR-vol_GARCH,5.960460662841797,4.394650946145725,2.2693188062138385,4.199210211444372,0.9726754820711196,2.493908718988959,2.4507484795371868,2.3487965932476014,6.4113847295942525,6.040398953129757,4.437148700713657,4.022303877370183,3.6400495907687866,1.6880385808165712
p01,ARCH-p_12-q_12-o_8-lags_24-power_1-dist_normal-mean_HARX-vol_GARCH,5.436236381530762,4.364926190895351,2.2692178053004692,4.251297183349827,1.002585859504023,2.4812090260325745,2.450644047453132,2.3468364738295877,6.4111494559555995,6.040444406498677,4.427854762631424,4.022258894649628,3.6425840096454816,1.6843990503542994
p01,ARCH-p_12-q_12-o_8-lags_24-power_1-dist_skewt-mean_AR-vol_GARCH,8.09869384765625,4.364566859815934,2.4231597645927185,4.325170929054483,0.946460315044805,2.474125377697859,2.47962682199889,2.2774779603673627,6.040376636799039,5.827690198381561,4.6669732428205535,4.092242056364494,3.6288972875397913,1.6154920530312917
p01,ARCH-p_12-q_12-o_8-lags_24-power_1-dist_skewt-mean_HARX-vol_GARCH,7.696539640426636,4.479575104784933,2.423383653929704,4.328280741283828,0.8923055011465418,2.4743573328796478,2.486911919383353,2.2426441840631237,9.493138717706548e+29,5.580995705253319,4.734745439837007,3.68378050300329,8.630126107005952e+28,2.8622890190389278e+29
p01,ARCH-p_12-q_12-o_8-lags_28-power_1-dist_ged-mean_AR-vol_GARCH,7.401231527328491,4.272750259435066,2.330463527626431,4.533806007844635,0.8834929794984611,2.521112179372258,2.367356648170052,2.51264342303715,5.927038697105323,5.6763798819826885,4.922800926940575,4.207346569692839,3.6504719182459526,1.612407696802092
p01,ARCH-p_12-q_12-o_8-lags_28-power_1-dist_ged-mean_HARX-vol_GARCH,7.2950279712677,4.155498771124908,2.3372714010543,4.5346421177016465,0.8834353319619735,2.5210527089856947,2.3668628472198234,2.5202529831419063,5.926557709368891,5.670281638072345,4.922096970542056,4.207266665371601,3.640474467685922,1.606380404150001
p01,ARCH-p_12-q_12-o_8-lags_28-power_1-dist_normal-mean_AR-vol_GARCH,6.218222379684448,4.286996916993694,2.2605683274976593,4.140236872630928,0.9967807932959913,2.5568899006617793,2.3544520174264143,2.5409121430825277,6.421055238050442,6.173777509472152,4.637264365195003,4.282227163164696,3.6955601134064806,1.7064398358193387
p01,ARCH-p_12-q_12-o_8-lags_28-power_1-dist_normal-mean_HARX-vol_GARCH,5.79007363319397,4.277559638912305,2.2368369025243435,4.195293112155157,0.9833874195920301,2.681592979414129,2.376220800899729,2.540079941673018,6.424005595232853,6.1658555585630594,4.627419160968377,4.230023496487837,3.703479509674804,1.699300664485424
p01,ARCH-p_12-q_12-o_8-lags_28-power_1-dist_skewt-mean_AR-vol_GARCH,8.804860830307007,4.37005606892142,2.3893106880547768,4.340823831195466,0.8702049737173495,2.467628883181385,2.410802118520621,2.553047729060071,6.123833973943761,6.199638671313974,5.245416177968841,3.9279002286235802,3.718060304045567,1.7216669921225842
